ruido4,ruido12,ruido20,nombre,fecha
33,85,71,Mostoles,2021-12-15
60,71,62,Barakaldo,2021-12-14
65,80,80,Bilbao,2021-12-14
42,97,56,Alcobendas,2021-12-14
48,123,64,Mostoles,2021-12-14
43,73,76,Barakaldo,2021-12-13
72,80,91,Bilbao,2021-12-13
35,122,61,Alcobendas,2021-12-13
73,61,97,Mostoles,2021-12-13
50,113,57,Barakaldo,2021-12-12
47,112,48,Bilbao,2021-12-12
56,111,46,Alcobendas,2021-12-12
66,102,97,Mostoles,2021-12-12
68,139,52,Barakaldo,2021-12-11
33,124,46,Bilbao,2021-12-11
66,109,56,Alcobendas,2021-12-11
32,100,65,Mostoles,2021-12-11
36,96,54,Barakaldo,2021-12-10
33,79,43,Bilbao,2021-12-10
54,109,88,Alcobendas,2021-12-10
56,129,60,Mostoles,2021-12-10
75,89,97,Barakaldo,2021-12-09
38,94,78,Bilbao,2021-12-09
51,71,67,Alcobendas,2021-12-09
72,72,56,Mostoles,2021-12-09
52,99,86,Barakaldo,2021-12-08
45,85,92,Bilbao,2021-12-08
43,96,48,Alcobendas,2021-12-08
54,67,41,Mostoles,2021-12-08
46,103,80,Barakaldo,2021-12-07
62,137,74,Bilbao,2021-12-07
67,97,66,Alcobendas,2021-12-07
72,65,63,Mostoles,2021-12-07
68,126,95,Barakaldo,2021-12-06
48,69,92,Bilbao,2021-12-06
51,94,64,Alcobendas,2021-12-06
77,132,55,Mostoles,2021-12-06
59,131,41,Barakaldo,2021-12-05
47,98,41,Bilbao,2021-12-05
61,104,58,Alcobendas,2021-12-05
70,96,44,Mostoles,2021-12-05
42,123,73,Barakaldo,2021-12-04
44,123,76,Bilbao,2021-12-04
71,93,86,Alcobendas,2021-12-04
34,81,89,Mostoles,2021-12-04
75,126,41,Barakaldo,2021-12-03
64,67,99,Bilbao,2021-12-03
71,84,86,Alcobendas,2021-12-03
39,74,61,Mostoles,2021-12-03
53,137,86,Barakaldo,2021-12-02
39,99,56,Bilbao,2021-12-02
32,80,46,Alcobendas,2021-12-02
48,82,55,Mostoles,2021-12-02
50,109,65,Barakaldo,2021-12-01
33,130,91,Bilbao,2021-12-01
42,113,44,Alcobendas,2021-12-01
76,91,57,Mostoles,2021-12-01
61,65,70,Barakaldo,2021-11-30
33,100,91,Bilbao,2021-11-30
62,71,79,Alcobendas,2021-11-30
32,67,90,Mostoles,2021-11-30
70,93,59,Barakaldo,2021-11-29
62,61,54,Bilbao,2021-11-29
70,93,54,Alcobendas,2021-11-29
51,80,43,Mostoles,2021-11-29
65,102,59,Barakaldo,2021-11-28
77,133,79,Bilbao,2021-11-28
36,62,96,Alcobendas,2021-11-28
72,97,73,Mostoles,2021-11-28
64,66,49,Barakaldo,2021-11-27
68,67,75,Bilbao,2021-11-27
71,127,62,Alcobendas,2021-11-27
57,81,60,Mostoles,2021-11-27
47,92,64,Barakaldo,2021-11-26
37,86,80,Bilbao,2021-11-26
51,64,90,Alcobendas,2021-11-26
70,62,87,Mostoles,2021-11-26
53,121,87,Barakaldo,2021-11-25
79,138,89,Bilbao,2021-11-25
78,87,48,Alcobendas,2021-11-25
41,110,90,Mostoles,2021-11-25
38,101,71,Barakaldo,2021-11-24
58,135,42,Bilbao,2021-11-24
72,128,60,Alcobendas,2021-11-24
68,89,92,Mostoles,2021-11-24
35,60,71,Barakaldo,2021-11-23
35,92,67,Bilbao,2021-11-23
52,109,68,Alcobendas,2021-11-23
67,98,70,Mostoles,2021-11-23
38,91,90,Barakaldo,2021-11-22
69,60,87,Bilbao,2021-11-22
69,90,80,Alcobendas,2021-11-22
35,127,53,Mostoles,2021-11-22
72,81,99,Barakaldo,2021-11-21
61,139,87,Bilbao,2021-11-21
59,138,82,Alcobendas,2021-11-21
79,121,90,Mostoles,2021-11-21
37,75,43,Barakaldo,2021-11-20
65,129,70,Bilbao,2021-11-20
64,78,53,Alcobendas,2021-11-20
40,80,90,Mostoles,2021-11-20
60,83,81,Barakaldo,2021-11-19
57,94,40,Bilbao,2021-11-19
33,90,94,Alcobendas,2021-11-19
74,126,81,Mostoles,2021-11-19
36,97,55,Barakaldo,2021-11-18
55,124,68,Bilbao,2021-11-18
55,69,60,Alcobendas,2021-11-18
77,95,80,Mostoles,2021-11-18
64,87,88,Barakaldo,2021-11-17
64,77,43,Bilbao,2021-11-17
41,119,42,Alcobendas,2021-11-17
40,111,51,Mostoles,2021-11-17
37,60,88,Barakaldo,2021-11-16
56,120,42,Bilbao,2021-11-16
39,68,55,Alcobendas,2021-11-16
43,105,49,Mostoles,2021-11-16
63,121,49,Barakaldo,2021-11-15
49,69,57,Bilbao,2021-11-15
59,85,73,Alcobendas,2021-11-15
46,139,83,Mostoles,2021-11-15
69,128,95,Barakaldo,2021-11-14
53,70,85,Bilbao,2021-11-14
77,89,89,Alcobendas,2021-11-14
32,78,65,Mostoles,2021-11-14
40,116,62,Barakaldo,2021-11-13
65,119,65,Bilbao,2021-11-13
59,67,79,Alcobendas,2021-11-13
53,89,74,Mostoles,2021-11-13
63,75,93,Barakaldo,2021-11-12
58,91,98,Bilbao,2021-11-12
62,92,92,Alcobendas,2021-11-12
49,122,41,Mostoles,2021-11-12
41,105,40,Barakaldo,2021-11-11
55,94,99,Bilbao,2021-11-11
65,100,95,Alcobendas,2021-11-11
78,66,61,Mostoles,2021-11-11
63,71,97,Barakaldo,2021-11-10
78,136,41,Bilbao,2021-11-10
66,114,95,Alcobendas,2021-11-10
73,126,71,Mostoles,2021-11-10
71,72,55,Barakaldo,2021-11-09
32,91,42,Bilbao,2021-11-09
55,82,63,Alcobendas,2021-11-09
56,79,79,Mostoles,2021-11-09
33,116,99,Barakaldo,2021-11-08
79,77,75,Bilbao,2021-11-08
62,110,41,Alcobendas,2021-11-08
32,130,89,Mostoles,2021-11-08
64,133,76,Barakaldo,2021-11-07
66,133,50,Bilbao,2021-11-07
46,117,96,Alcobendas,2021-11-07
53,127,73,Mostoles,2021-11-07
56,82,76,Barakaldo,2021-11-06
33,78,55,Bilbao,2021-11-06
58,82,64,Alcobendas,2021-11-06
69,102,51,Mostoles,2021-11-06
40,94,67,Barakaldo,2021-11-05
35,112,83,Bilbao,2021-11-05
78,73,60,Alcobendas,2021-11-05
62,112,80,Mostoles,2021-11-05
73,131,82,Barakaldo,2021-11-04
60,96,81,Bilbao,2021-11-04
68,127,41,Alcobendas,2021-11-04
36,73,68,Mostoles,2021-11-04
43,124,67,Barakaldo,2021-11-03
46,119,77,Bilbao,2021-11-03
57,94,96,Alcobendas,2021-11-03
33,113,95,Mostoles,2021-11-03
53,94,62,Barakaldo,2021-11-02
78,102,51,Bilbao,2021-11-02
46,99,90,Alcobendas,2021-11-02
62,101,99,Mostoles,2021-11-02
49,133,52,Barakaldo,2021-11-01
59,126,66,Bilbao,2021-11-01
76,99,44,Alcobendas,2021-11-01
31,108,76,Mostoles,2021-11-01
36,74,58,Barakaldo,2021-10-31
34,62,63,Bilbao,2021-10-31
34,66,65,Alcobendas,2021-10-31
71,108,90,Mostoles,2021-10-31
35,100,46,Barakaldo,2021-10-30
45,137,81,Bilbao,2021-10-30
68,131,59,Alcobendas,2021-10-30
58,126,50,Mostoles,2021-10-30
35,71,76,Barakaldo,2021-10-29
77,111,52,Bilbao,2021-10-29
45,108,52,Alcobendas,2021-10-29
32,136,65,Mostoles,2021-10-29
35,87,63,Barakaldo,2021-10-28
72,121,40,Bilbao,2021-10-28
72,136,77,Alcobendas,2021-10-28
45,120,83,Mostoles,2021-10-28
58,85,46,Barakaldo,2021-10-27
48,123,47,Bilbao,2021-10-27
49,128,63,Alcobendas,2021-10-27
40,111,77,Mostoles,2021-10-27
67,82,57,Barakaldo,2021-10-26
59,79,55,Bilbao,2021-10-26
61,91,98,Alcobendas,2021-10-26
64,98,45,Mostoles,2021-10-26
34,100,92,Barakaldo,2021-10-25
53,138,97,Bilbao,2021-10-25
45,60,77,Alcobendas,2021-10-25
41,93,77,Mostoles,2021-10-25
57,128,58,Barakaldo,2021-10-24
37,139,80,Bilbao,2021-10-24
35,128,71,Alcobendas,2021-10-24
48,84,98,Mostoles,2021-10-24
62,83,51,Barakaldo,2021-10-23
46,92,90,Bilbao,2021-10-23
37,108,73,Alcobendas,2021-10-23
57,96,67,Mostoles,2021-10-23
63,110,40,Barakaldo,2021-10-22
65,68,61,Bilbao,2021-10-22
50,68,91,Alcobendas,2021-10-22
37,73,68,Mostoles,2021-10-22
74,94,43,Barakaldo,2021-10-21
39,133,88,Bilbao,2021-10-21
41,84,88,Alcobendas,2021-10-21
77,76,75,Mostoles,2021-10-21
65,122,94,Barakaldo,2021-10-20
47,63,55,Bilbao,2021-10-20
49,86,45,Alcobendas,2021-10-20
56,61,45,Mostoles,2021-10-20
68,122,66,Barakaldo,2021-10-19
31,111,90,Bilbao,2021-10-19
51,131,72,Alcobendas,2021-10-19
77,60,72,Mostoles,2021-10-19
54,112,92,Barakaldo,2021-10-18
41,95,60,Bilbao,2021-10-18
54,137,42,Alcobendas,2021-10-18
30,75,86,Mostoles,2021-10-18
50,81,40,Barakaldo,2021-10-17
77,90,73,Bilbao,2021-10-17
35,130,90,Alcobendas,2021-10-17
33,105,88,Mostoles,2021-10-17
67,77,86,Barakaldo,2021-10-16
45,91,89,Bilbao,2021-10-16
74,96,40,Alcobendas,2021-10-16
60,87,50,Mostoles,2021-10-16
38,123,94,Barakaldo,2021-10-15
43,77,77,Bilbao,2021-10-15
60,61,75,Alcobendas,2021-10-15
39,79,43,Mostoles,2021-10-15
50,127,46,Barakaldo,2021-10-14
72,63,82,Bilbao,2021-10-14
64,122,98,Alcobendas,2021-10-14
77,126,74,Mostoles,2021-10-14
38,81,53,Barakaldo,2021-10-13
68,87,54,Bilbao,2021-10-13
78,62,82,Alcobendas,2021-10-13
70,126,67,Mostoles,2021-10-13
57,89,77,Barakaldo,2021-10-12
35,64,61,Bilbao,2021-10-12
46,94,59,Alcobendas,2021-10-12
66,83,89,Mostoles,2021-10-12
58,130,93,Barakaldo,2021-10-11
32,78,84,Bilbao,2021-10-11
59,76,95,Alcobendas,2021-10-11
50,105,68,Mostoles,2021-10-11
48,60,97,Barakaldo,2021-10-10
54,75,99,Bilbao,2021-10-10
69,71,46,Alcobendas,2021-10-10
72,83,47,Mostoles,2021-10-10
70,111,98,Barakaldo,2021-10-09
52,75,89,Bilbao,2021-10-09
56,98,64,Alcobendas,2021-10-09
55,64,73,Mostoles,2021-10-09
57,135,95,Barakaldo,2021-10-08
74,135,73,Bilbao,2021-10-08
43,139,95,Alcobendas,2021-10-08
43,108,70,Mostoles,2021-10-08
39,64,84,Barakaldo,2021-10-07
54,130,86,Bilbao,2021-10-07
52,91,95,Alcobendas,2021-10-07
56,62,60,Mostoles,2021-10-07
40,80,68,Barakaldo,2021-10-06
54,107,71,Bilbao,2021-10-06
51,69,42,Alcobendas,2021-10-06
67,68,75,Mostoles,2021-10-06
41,77,78,Barakaldo,2021-10-05
59,128,47,Bilbao,2021-10-05
34,76,85,Alcobendas,2021-10-05
62,107,68,Mostoles,2021-10-05
51,74,93,Barakaldo,2021-10-04
57,111,41,Bilbao,2021-10-04
76,112,97,Alcobendas,2021-10-04
37,89,73,Mostoles,2021-10-04
72,83,80,Barakaldo,2021-10-03
76,135,69,Bilbao,2021-10-03
46,112,42,Alcobendas,2021-10-03
41,80,49,Mostoles,2021-10-03
43,93,97,Barakaldo,2021-10-02
38,86,71,Bilbao,2021-10-02
46,116,74,Alcobendas,2021-10-02
77,139,81,Mostoles,2021-10-02
72,65,63,Barakaldo,2021-10-01
69,86,58,Bilbao,2021-10-01
31,117,47,Alcobendas,2021-10-01
56,124,96,Mostoles,2021-10-01
52,96,45,Barakaldo,2021-09-30
39,130,63,Bilbao,2021-09-30
63,79,75,Alcobendas,2021-09-30
50,66,98,Mostoles,2021-09-30
53,83,63,Barakaldo,2021-09-29
54,93,45,Bilbao,2021-09-29
53,90,59,Alcobendas,2021-09-29
68,132,65,Mostoles,2021-09-29
52,136,59,Barakaldo,2021-09-28
59,98,51,Bilbao,2021-09-28
54,103,76,Alcobendas,2021-09-28
71,122,82,Mostoles,2021-09-28
54,92,60,Barakaldo,2021-09-27
53,64,80,Bilbao,2021-09-27
53,70,76,Alcobendas,2021-09-27
57,108,65,Mostoles,2021-09-27
50,89,67,Barakaldo,2021-09-26
68,70,97,Bilbao,2021-09-26
59,66,54,Alcobendas,2021-09-26
77,130,94,Mostoles,2021-09-26
77,131,62,Barakaldo,2021-09-25
49,71,46,Bilbao,2021-09-25
30,60,71,Alcobendas,2021-09-25
45,65,40,Mostoles,2021-09-25
76,110,63,Barakaldo,2021-09-24
52,108,81,Bilbao,2021-09-24
53,84,89,Alcobendas,2021-09-24
66,110,71,Mostoles,2021-09-24
78,119,89,Barakaldo,2021-09-23
67,60,86,Bilbao,2021-09-23
46,131,83,Alcobendas,2021-09-23
45,127,64,Mostoles,2021-09-23
42,118,48,Barakaldo,2021-09-22
34,61,49,Bilbao,2021-09-22
48,113,50,Alcobendas,2021-09-22
45,90,70,Mostoles,2021-09-22
37,65,96,Barakaldo,2021-09-21
58,75,48,Bilbao,2021-09-21
72,130,80,Alcobendas,2021-09-21
46,69,63,Mostoles,2021-09-21
64,76,80,Barakaldo,2021-09-20
32,85,46,Bilbao,2021-09-20
57,124,59,Alcobendas,2021-09-20
34,113,79,Mostoles,2021-09-20
57,74,71,Barakaldo,2021-09-19
74,122,91,Bilbao,2021-09-19
64,128,58,Alcobendas,2021-09-19
70,100,96,Mostoles,2021-09-19
41,65,88,Barakaldo,2021-09-18
56,97,84,Bilbao,2021-09-18
74,117,46,Alcobendas,2021-09-18
65,89,83,Mostoles,2021-09-18
78,126,73,Barakaldo,2021-09-17
58,111,87,Bilbao,2021-09-17
64,90,57,Alcobendas,2021-09-17
40,113,63,Mostoles,2021-09-17
62,70,65,Barakaldo,2021-09-16
34,103,95,Bilbao,2021-09-16
75,125,83,Alcobendas,2021-09-16
51,63,77,Mostoles,2021-09-16
59,65,69,Barakaldo,2021-09-15
66,128,63,Bilbao,2021-09-15
47,139,48,Alcobendas,2021-09-15
46,86,81,Mostoles,2021-09-15
33,85,52,Barakaldo,2021-09-14
72,120,80,Bilbao,2021-09-14
48,123,44,Alcobendas,2021-09-14
31,77,85,Mostoles,2021-09-14
35,73,99,Barakaldo,2021-09-13
63,121,59,Bilbao,2021-09-13
36,108,74,Alcobendas,2021-09-13
46,135,74,Mostoles,2021-09-13
42,131,87,Barakaldo,2021-09-12
58,78,54,Bilbao,2021-09-12
35,60,74,Alcobendas,2021-09-12
73,115,60,Mostoles,2021-09-12
46,120,57,Barakaldo,2021-09-11
69,120,41,Bilbao,2021-09-11
65,79,95,Alcobendas,2021-09-11
38,85,49,Mostoles,2021-09-11
37,137,51,Barakaldo,2021-09-10
39,132,94,Bilbao,2021-09-10
38,74,88,Alcobendas,2021-09-10
63,134,90,Mostoles,2021-09-10
46,127,56,Barakaldo,2021-09-09
67,134,85,Bilbao,2021-09-09
42,72,72,Alcobendas,2021-09-09
33,94,61,Mostoles,2021-09-09
56,93,60,Barakaldo,2021-09-08
38,111,58,Bilbao,2021-09-08
73,99,40,Alcobendas,2021-09-08
61,93,42,Mostoles,2021-09-08
45,126,93,Barakaldo,2021-09-07
35,136,54,Bilbao,2021-09-07
56,130,54,Alcobendas,2021-09-07
31,69,83,Mostoles,2021-09-07
34,123,51,Barakaldo,2021-09-06
73,76,76,Bilbao,2021-09-06
46,100,66,Alcobendas,2021-09-06
65,64,46,Mostoles,2021-09-06
48,123,70,Barakaldo,2021-09-05
49,102,86,Bilbao,2021-09-05
43,124,71,Alcobendas,2021-09-05
50,124,61,Mostoles,2021-09-05
37,130,68,Barakaldo,2021-09-04
68,98,84,Bilbao,2021-09-04
55,70,89,Alcobendas,2021-09-04
47,81,42,Mostoles,2021-09-04
37,84,97,Barakaldo,2021-09-03
30,116,79,Bilbao,2021-09-03
48,118,72,Alcobendas,2021-09-03
58,99,46,Mostoles,2021-09-03
37,137,59,Barakaldo,2021-09-02
65,105,84,Bilbao,2021-09-02
63,78,50,Alcobendas,2021-09-02
44,130,87,Mostoles,2021-09-02
64,95,43,Barakaldo,2021-09-01
35,137,63,Bilbao,2021-09-01
34,63,96,Alcobendas,2021-09-01
59,101,87,Mostoles,2021-09-01
76,115,59,Barakaldo,2021-08-31
32,92,70,Bilbao,2021-08-31
71,81,74,Alcobendas,2021-08-31
43,60,68,Mostoles,2021-08-31
57,107,77,Barakaldo,2021-08-30
37,62,77,Bilbao,2021-08-30
51,136,88,Alcobendas,2021-08-30
79,68,94,Mostoles,2021-08-30
33,68,61,Barakaldo,2021-08-29
35,76,80,Bilbao,2021-08-29
76,74,53,Alcobendas,2021-08-29
68,116,62,Mostoles,2021-08-29
65,72,81,Barakaldo,2021-08-28
70,94,57,Bilbao,2021-08-28
76,134,99,Alcobendas,2021-08-28
39,79,85,Mostoles,2021-08-28
70,99,57,Barakaldo,2021-08-27
47,124,78,Bilbao,2021-08-27
41,111,67,Alcobendas,2021-08-27
62,90,77,Mostoles,2021-08-27
68,63,51,Barakaldo,2021-08-26
74,110,76,Bilbao,2021-08-26
42,80,96,Alcobendas,2021-08-26
30,100,71,Mostoles,2021-08-26
65,106,40,Barakaldo,2021-08-25
73,114,65,Bilbao,2021-08-25
35,112,57,Alcobendas,2021-08-25
55,66,91,Mostoles,2021-08-25
41,100,79,Barakaldo,2021-08-24
73,125,64,Bilbao,2021-08-24
36,111,75,Alcobendas,2021-08-24
50,103,92,Mostoles,2021-08-24
45,106,45,Barakaldo,2021-08-23
33,123,60,Bilbao,2021-08-23
44,131,87,Alcobendas,2021-08-23
77,92,74,Mostoles,2021-08-23
34,123,94,Barakaldo,2021-08-22
60,101,76,Bilbao,2021-08-22
59,121,45,Alcobendas,2021-08-22
78,61,79,Mostoles,2021-08-22
41,82,87,Barakaldo,2021-08-21
60,99,91,Bilbao,2021-08-21
48,123,54,Alcobendas,2021-08-21
64,80,83,Mostoles,2021-08-21
43,86,77,Barakaldo,2021-08-20
50,90,99,Bilbao,2021-08-20
31,108,45,Alcobendas,2021-08-20
74,62,65,Mostoles,2021-08-20
78,129,63,Barakaldo,2021-08-19
62,125,83,Bilbao,2021-08-19
38,98,76,Alcobendas,2021-08-19
63,127,60,Mostoles,2021-08-19
54,118,98,Barakaldo,2021-08-18
53,101,63,Bilbao,2021-08-18
43,131,91,Alcobendas,2021-08-18
32,118,52,Mostoles,2021-08-18
71,93,42,Barakaldo,2021-08-17
46,108,80,Bilbao,2021-08-17
74,69,91,Alcobendas,2021-08-17
49,85,48,Mostoles,2021-08-17
49,110,58,Barakaldo,2021-08-16
58,114,62,Bilbao,2021-08-16
55,73,50,Alcobendas,2021-08-16
52,71,99,Mostoles,2021-08-16
39,99,89,Barakaldo,2021-08-15
51,97,70,Bilbao,2021-08-15
50,85,75,Alcobendas,2021-08-15
70,116,76,Mostoles,2021-08-15
44,70,73,Barakaldo,2021-08-14
75,136,65,Bilbao,2021-08-14
76,62,68,Alcobendas,2021-08-14
43,69,50,Mostoles,2021-08-14
43,73,92,Barakaldo,2021-08-13
48,108,48,Bilbao,2021-08-13
49,116,86,Alcobendas,2021-08-13
70,119,57,Mostoles,2021-08-13
49,110,95,Barakaldo,2021-08-12
79,133,45,Bilbao,2021-08-12
53,84,51,Alcobendas,2021-08-12
71,73,72,Mostoles,2021-08-12
57,108,67,Barakaldo,2021-08-11
42,65,63,Bilbao,2021-08-11
43,74,58,Alcobendas,2021-08-11
49,82,86,Mostoles,2021-08-11
36,78,56,Barakaldo,2021-08-10
70,77,97,Bilbao,2021-08-10
69,114,99,Alcobendas,2021-08-10
51,123,86,Mostoles,2021-08-10
65,89,58,Barakaldo,2021-08-09
75,98,91,Bilbao,2021-08-09
65,78,96,Alcobendas,2021-08-09
54,78,47,Mostoles,2021-08-09
68,132,91,Barakaldo,2021-08-08
69,137,47,Bilbao,2021-08-08
51,108,91,Alcobendas,2021-08-08
71,73,40,Mostoles,2021-08-08
61,133,94,Barakaldo,2021-08-07
62,99,91,Bilbao,2021-08-07
55,125,78,Alcobendas,2021-08-07
58,75,95,Mostoles,2021-08-07
38,109,69,Barakaldo,2021-08-06
32,67,48,Bilbao,2021-08-06
42,110,81,Alcobendas,2021-08-06
70,82,60,Mostoles,2021-08-06
58,93,82,Barakaldo,2021-08-05
58,64,47,Bilbao,2021-08-05
37,112,59,Alcobendas,2021-08-05
63,76,93,Mostoles,2021-08-05
52,64,51,Barakaldo,2021-08-04
60,96,61,Bilbao,2021-08-04
78,103,96,Alcobendas,2021-08-04
31,65,44,Mostoles,2021-08-04
64,72,56,Barakaldo,2021-08-03
69,70,86,Bilbao,2021-08-03
35,91,77,Alcobendas,2021-08-03
34,87,48,Mostoles,2021-08-03
35,98,65,Barakaldo,2021-08-02
79,123,78,Bilbao,2021-08-02
50,68,61,Alcobendas,2021-08-02
40,76,46,Mostoles,2021-08-02
53,139,55,Barakaldo,2021-08-01
75,123,76,Bilbao,2021-08-01
68,117,73,Alcobendas,2021-08-01
55,86,43,Mostoles,2021-08-01
64,99,51,Barakaldo,2021-07-31
71,116,77,Bilbao,2021-07-31
66,63,69,Alcobendas,2021-07-31
57,124,87,Mostoles,2021-07-31
73,84,50,Barakaldo,2021-07-30
52,124,86,Bilbao,2021-07-30
58,89,56,Alcobendas,2021-07-30
46,132,84,Mostoles,2021-07-30
76,126,83,Barakaldo,2021-07-29
79,91,40,Bilbao,2021-07-29
44,62,54,Alcobendas,2021-07-29
70,134,54,Mostoles,2021-07-29
52,104,66,Barakaldo,2021-07-28
34,78,53,Bilbao,2021-07-28
68,78,91,Alcobendas,2021-07-28
49,112,74,Mostoles,2021-07-28
79,90,68,Barakaldo,2021-07-27
54,115,85,Bilbao,2021-07-27
44,110,69,Alcobendas,2021-07-27
60,106,93,Mostoles,2021-07-27
65,102,52,Barakaldo,2021-07-26
30,92,80,Bilbao,2021-07-26
68,96,49,Alcobendas,2021-07-26
30,104,97,Mostoles,2021-07-26
54,95,66,Barakaldo,2021-07-25
37,133,67,Bilbao,2021-07-25
34,128,76,Alcobendas,2021-07-25
32,109,42,Mostoles,2021-07-25
72,97,51,Barakaldo,2021-07-24
53,100,88,Bilbao,2021-07-24
54,122,64,Alcobendas,2021-07-24
71,114,88,Mostoles,2021-07-24
66,105,85,Barakaldo,2021-07-23
33,130,84,Bilbao,2021-07-23
68,105,67,Alcobendas,2021-07-23
75,86,61,Mostoles,2021-07-23
46,135,80,Barakaldo,2021-07-22
32,70,45,Bilbao,2021-07-22
53,121,74,Alcobendas,2021-07-22
50,117,85,Mostoles,2021-07-22
58,138,40,Barakaldo,2021-07-21
70,81,54,Bilbao,2021-07-21
71,110,65,Alcobendas,2021-07-21
35,94,66,Mostoles,2021-07-21
75,85,76,Barakaldo,2021-07-20
47,104,81,Bilbao,2021-07-20
76,106,99,Alcobendas,2021-07-20
60,74,53,Mostoles,2021-07-20
60,86,66,Barakaldo,2021-07-19
77,128,81,Bilbao,2021-07-19
56,61,94,Alcobendas,2021-07-19
43,79,57,Mostoles,2021-07-19
41,121,65,Barakaldo,2021-07-18
79,138,40,Bilbao,2021-07-18
66,100,79,Alcobendas,2021-07-18
68,96,99,Mostoles,2021-07-18
73,107,98,Barakaldo,2021-07-17
44,131,73,Bilbao,2021-07-17
41,73,73,Alcobendas,2021-07-17
33,69,92,Mostoles,2021-07-17
66,121,56,Barakaldo,2021-07-16
30,65,54,Bilbao,2021-07-16
66,90,72,Alcobendas,2021-07-16
38,103,88,Mostoles,2021-07-16
32,67,52,Barakaldo,2021-07-15
33,78,61,Bilbao,2021-07-15
72,69,90,Alcobendas,2021-07-15
63,119,51,Mostoles,2021-07-15
71,94,45,Barakaldo,2021-07-14
76,113,54,Bilbao,2021-07-14
40,60,44,Alcobendas,2021-07-14
74,86,42,Mostoles,2021-07-14
30,67,84,Barakaldo,2021-07-13
48,114,73,Bilbao,2021-07-13
55,105,64,Alcobendas,2021-07-13
72,86,95,Mostoles,2021-07-13
36,137,68,Barakaldo,2021-07-12
58,83,56,Bilbao,2021-07-12
72,118,97,Alcobendas,2021-07-12
49,69,98,Mostoles,2021-07-12
53,92,78,Barakaldo,2021-07-11
43,132,65,Bilbao,2021-07-11
65,78,91,Alcobendas,2021-07-11
69,83,64,Mostoles,2021-07-11
40,117,51,Barakaldo,2021-07-10
56,68,92,Bilbao,2021-07-10
30,101,84,Alcobendas,2021-07-10
51,90,69,Mostoles,2021-07-10
59,79,46,Barakaldo,2021-07-09
32,112,52,Bilbao,2021-07-09
74,95,87,Alcobendas,2021-07-09
75,85,45,Mostoles,2021-07-09
61,98,52,Barakaldo,2021-07-08
65,61,69,Bilbao,2021-07-08
55,60,59,Alcobendas,2021-07-08
37,116,50,Mostoles,2021-07-08
67,139,53,Barakaldo,2021-07-07
49,136,71,Bilbao,2021-07-07
77,63,55,Alcobendas,2021-07-07
73,63,43,Mostoles,2021-07-07
46,67,87,Barakaldo,2021-07-06
79,78,96,Bilbao,2021-07-06
36,97,86,Alcobendas,2021-07-06
47,125,88,Mostoles,2021-07-06
31,138,83,Barakaldo,2021-07-05
68,93,91,Bilbao,2021-07-05
55,101,95,Alcobendas,2021-07-05
39,62,42,Mostoles,2021-07-05
58,62,49,Barakaldo,2021-07-04
79,119,84,Bilbao,2021-07-04
46,62,65,Alcobendas,2021-07-04
64,87,80,Mostoles,2021-07-04
52,112,73,Barakaldo,2021-07-03
69,105,52,Bilbao,2021-07-03
51,77,74,Alcobendas,2021-07-03
46,60,95,Mostoles,2021-07-03
41,106,79,Barakaldo,2021-07-02
70,122,53,Bilbao,2021-07-02
48,131,92,Alcobendas,2021-07-02
44,99,87,Mostoles,2021-07-02
51,99,85,Barakaldo,2021-07-01
41,85,84,Bilbao,2021-07-01
36,103,61,Alcobendas,2021-07-01
39,100,88,Mostoles,2021-07-01
38,124,78,Barakaldo,2021-06-30
37,101,70,Bilbao,2021-06-30
45,72,46,Alcobendas,2021-06-30
35,124,41,Mostoles,2021-06-30
65,67,71,Barakaldo,2021-06-29
45,128,93,Bilbao,2021-06-29
36,110,40,Alcobendas,2021-06-29
50,96,42,Mostoles,2021-06-29
58,64,55,Barakaldo,2021-06-28
42,77,91,Bilbao,2021-06-28
66,80,77,Alcobendas,2021-06-28
39,135,65,Mostoles,2021-06-28
74,96,46,Barakaldo,2021-06-27
40,128,94,Bilbao,2021-06-27
33,122,53,Alcobendas,2021-06-27
37,85,94,Mostoles,2021-06-27
71,131,96,Barakaldo,2021-06-26
30,64,96,Bilbao,2021-06-26
50,73,97,Alcobendas,2021-06-26
77,104,55,Mostoles,2021-06-26
64,77,76,Barakaldo,2021-06-25
60,99,74,Bilbao,2021-06-25
79,104,98,Alcobendas,2021-06-25
73,114,89,Mostoles,2021-06-25
59,118,89,Barakaldo,2021-06-24
31,138,44,Bilbao,2021-06-24
69,61,69,Alcobendas,2021-06-24
37,101,52,Mostoles,2021-06-24
75,62,51,Barakaldo,2021-06-23
49,128,50,Bilbao,2021-06-23
44,78,75,Alcobendas,2021-06-23
39,91,70,Mostoles,2021-06-23
43,74,60,Barakaldo,2021-06-22
72,87,68,Bilbao,2021-06-22
70,86,57,Alcobendas,2021-06-22
63,81,43,Mostoles,2021-06-22
73,96,90,Barakaldo,2021-06-21
36,91,46,Bilbao,2021-06-21
41,81,90,Alcobendas,2021-06-21
50,76,54,Mostoles,2021-06-21
55,77,65,Barakaldo,2021-06-20
73,130,45,Bilbao,2021-06-20
66,92,63,Alcobendas,2021-06-20
43,72,60,Mostoles,2021-06-20
75,74,49,Barakaldo,2021-06-19
65,88,49,Bilbao,2021-06-19
75,101,63,Alcobendas,2021-06-19
