ruido4,ruido12,ruido20,fecha,nombre
33,85,71,2021-12-15,Mostoles
60,71,62,2021-12-14,Barakaldo
65,80,80,2021-12-14,Bilbao
42,97,56,2021-12-14,Alcobendas
48,123,64,2021-12-14,Mostoles
43,73,76,2021-12-13,Barakaldo
72,80,91,2021-12-13,Bilbao
35,122,61,2021-12-13,Alcobendas
73,61,97,2021-12-13,Mostoles
50,113,57,2021-12-12,Barakaldo
47,112,48,2021-12-12,Bilbao
56,111,46,2021-12-12,Alcobendas
66,102,97,2021-12-12,Mostoles
68,139,52,2021-12-11,Barakaldo
33,124,46,2021-12-11,Bilbao
66,109,56,2021-12-11,Alcobendas
32,100,65,2021-12-11,Mostoles
36,96,54,2021-12-10,Barakaldo
33,79,43,2021-12-10,Bilbao
54,109,88,2021-12-10,Alcobendas
56,129,60,2021-12-10,Mostoles
75,89,97,2021-12-09,Barakaldo
38,94,78,2021-12-09,Bilbao
51,71,67,2021-12-09,Alcobendas
72,72,56,2021-12-09,Mostoles
52,99,86,2021-12-08,Barakaldo
45,85,92,2021-12-08,Bilbao
43,96,48,2021-12-08,Alcobendas
54,67,41,2021-12-08,Mostoles
46,103,80,2021-12-07,Barakaldo
62,137,74,2021-12-07,Bilbao
67,97,66,2021-12-07,Alcobendas
72,65,63,2021-12-07,Mostoles
68,126,95,2021-12-06,Barakaldo
48,69,92,2021-12-06,Bilbao
51,94,64,2021-12-06,Alcobendas
77,132,55,2021-12-06,Mostoles
59,131,41,2021-12-05,Barakaldo
47,98,41,2021-12-05,Bilbao
61,104,58,2021-12-05,Alcobendas
70,96,44,2021-12-05,Mostoles
42,123,73,2021-12-04,Barakaldo
44,123,76,2021-12-04,Bilbao
71,93,86,2021-12-04,Alcobendas
34,81,89,2021-12-04,Mostoles
75,126,41,2021-12-03,Barakaldo
64,67,99,2021-12-03,Bilbao
71,84,86,2021-12-03,Alcobendas
39,74,61,2021-12-03,Mostoles
53,137,86,2021-12-02,Barakaldo
39,99,56,2021-12-02,Bilbao
32,80,46,2021-12-02,Alcobendas
48,82,55,2021-12-02,Mostoles
50,109,65,2021-12-01,Barakaldo
33,130,91,2021-12-01,Bilbao
42,113,44,2021-12-01,Alcobendas
76,91,57,2021-12-01,Mostoles
61,65,70,2021-11-30,Barakaldo
33,100,91,2021-11-30,Bilbao
62,71,79,2021-11-30,Alcobendas
32,67,90,2021-11-30,Mostoles
70,93,59,2021-11-29,Barakaldo
62,61,54,2021-11-29,Bilbao
70,93,54,2021-11-29,Alcobendas
51,80,43,2021-11-29,Mostoles
65,102,59,2021-11-28,Barakaldo
77,133,79,2021-11-28,Bilbao
36,62,96,2021-11-28,Alcobendas
72,97,73,2021-11-28,Mostoles
64,66,49,2021-11-27,Barakaldo
68,67,75,2021-11-27,Bilbao
71,127,62,2021-11-27,Alcobendas
57,81,60,2021-11-27,Mostoles
47,92,64,2021-11-26,Barakaldo
37,86,80,2021-11-26,Bilbao
51,64,90,2021-11-26,Alcobendas
70,62,87,2021-11-26,Mostoles
53,121,87,2021-11-25,Barakaldo
79,138,89,2021-11-25,Bilbao
78,87,48,2021-11-25,Alcobendas
41,110,90,2021-11-25,Mostoles
38,101,71,2021-11-24,Barakaldo
58,135,42,2021-11-24,Bilbao
72,128,60,2021-11-24,Alcobendas
68,89,92,2021-11-24,Mostoles
35,60,71,2021-11-23,Barakaldo
35,92,67,2021-11-23,Bilbao
52,109,68,2021-11-23,Alcobendas
67,98,70,2021-11-23,Mostoles
38,91,90,2021-11-22,Barakaldo
69,60,87,2021-11-22,Bilbao
69,90,80,2021-11-22,Alcobendas
35,127,53,2021-11-22,Mostoles
72,81,99,2021-11-21,Barakaldo
61,139,87,2021-11-21,Bilbao
59,138,82,2021-11-21,Alcobendas
79,121,90,2021-11-21,Mostoles
37,75,43,2021-11-20,Barakaldo
65,129,70,2021-11-20,Bilbao
64,78,53,2021-11-20,Alcobendas
40,80,90,2021-11-20,Mostoles
60,83,81,2021-11-19,Barakaldo
57,94,40,2021-11-19,Bilbao
33,90,94,2021-11-19,Alcobendas
74,126,81,2021-11-19,Mostoles
36,97,55,2021-11-18,Barakaldo
55,124,68,2021-11-18,Bilbao
55,69,60,2021-11-18,Alcobendas
77,95,80,2021-11-18,Mostoles
64,87,88,2021-11-17,Barakaldo
64,77,43,2021-11-17,Bilbao
41,119,42,2021-11-17,Alcobendas
40,111,51,2021-11-17,Mostoles
37,60,88,2021-11-16,Barakaldo
56,120,42,2021-11-16,Bilbao
39,68,55,2021-11-16,Alcobendas
43,105,49,2021-11-16,Mostoles
63,121,49,2021-11-15,Barakaldo
49,69,57,2021-11-15,Bilbao
59,85,73,2021-11-15,Alcobendas
46,139,83,2021-11-15,Mostoles
69,128,95,2021-11-14,Barakaldo
53,70,85,2021-11-14,Bilbao
77,89,89,2021-11-14,Alcobendas
32,78,65,2021-11-14,Mostoles
40,116,62,2021-11-13,Barakaldo
65,119,65,2021-11-13,Bilbao
59,67,79,2021-11-13,Alcobendas
53,89,74,2021-11-13,Mostoles
63,75,93,2021-11-12,Barakaldo
58,91,98,2021-11-12,Bilbao
62,92,92,2021-11-12,Alcobendas
49,122,41,2021-11-12,Mostoles
41,105,40,2021-11-11,Barakaldo
55,94,99,2021-11-11,Bilbao
65,100,95,2021-11-11,Alcobendas
78,66,61,2021-11-11,Mostoles
63,71,97,2021-11-10,Barakaldo
78,136,41,2021-11-10,Bilbao
66,114,95,2021-11-10,Alcobendas
73,126,71,2021-11-10,Mostoles
71,72,55,2021-11-09,Barakaldo
32,91,42,2021-11-09,Bilbao
55,82,63,2021-11-09,Alcobendas
56,79,79,2021-11-09,Mostoles
33,116,99,2021-11-08,Barakaldo
79,77,75,2021-11-08,Bilbao
62,110,41,2021-11-08,Alcobendas
32,130,89,2021-11-08,Mostoles
64,133,76,2021-11-07,Barakaldo
66,133,50,2021-11-07,Bilbao
46,117,96,2021-11-07,Alcobendas
53,127,73,2021-11-07,Mostoles
56,82,76,2021-11-06,Barakaldo
33,78,55,2021-11-06,Bilbao
58,82,64,2021-11-06,Alcobendas
69,102,51,2021-11-06,Mostoles
40,94,67,2021-11-05,Barakaldo
35,112,83,2021-11-05,Bilbao
78,73,60,2021-11-05,Alcobendas
62,112,80,2021-11-05,Mostoles
73,131,82,2021-11-04,Barakaldo
60,96,81,2021-11-04,Bilbao
68,127,41,2021-11-04,Alcobendas
36,73,68,2021-11-04,Mostoles
43,124,67,2021-11-03,Barakaldo
46,119,77,2021-11-03,Bilbao
57,94,96,2021-11-03,Alcobendas
33,113,95,2021-11-03,Mostoles
53,94,62,2021-11-02,Barakaldo
78,102,51,2021-11-02,Bilbao
46,99,90,2021-11-02,Alcobendas
62,101,99,2021-11-02,Mostoles
49,133,52,2021-11-01,Barakaldo
59,126,66,2021-11-01,Bilbao
76,99,44,2021-11-01,Alcobendas
31,108,76,2021-11-01,Mostoles
36,74,58,2021-10-31,Barakaldo
34,62,63,2021-10-31,Bilbao
34,66,65,2021-10-31,Alcobendas
71,108,90,2021-10-31,Mostoles
35,100,46,2021-10-30,Barakaldo
45,137,81,2021-10-30,Bilbao
68,131,59,2021-10-30,Alcobendas
58,126,50,2021-10-30,Mostoles
35,71,76,2021-10-29,Barakaldo
77,111,52,2021-10-29,Bilbao
45,108,52,2021-10-29,Alcobendas
32,136,65,2021-10-29,Mostoles
35,87,63,2021-10-28,Barakaldo
72,121,40,2021-10-28,Bilbao
72,136,77,2021-10-28,Alcobendas
45,120,83,2021-10-28,Mostoles
58,85,46,2021-10-27,Barakaldo
48,123,47,2021-10-27,Bilbao
49,128,63,2021-10-27,Alcobendas
40,111,77,2021-10-27,Mostoles
67,82,57,2021-10-26,Barakaldo
59,79,55,2021-10-26,Bilbao
61,91,98,2021-10-26,Alcobendas
64,98,45,2021-10-26,Mostoles
34,100,92,2021-10-25,Barakaldo
53,138,97,2021-10-25,Bilbao
45,60,77,2021-10-25,Alcobendas
41,93,77,2021-10-25,Mostoles
57,128,58,2021-10-24,Barakaldo
37,139,80,2021-10-24,Bilbao
35,128,71,2021-10-24,Alcobendas
48,84,98,2021-10-24,Mostoles
62,83,51,2021-10-23,Barakaldo
46,92,90,2021-10-23,Bilbao
37,108,73,2021-10-23,Alcobendas
57,96,67,2021-10-23,Mostoles
63,110,40,2021-10-22,Barakaldo
65,68,61,2021-10-22,Bilbao
50,68,91,2021-10-22,Alcobendas
37,73,68,2021-10-22,Mostoles
74,94,43,2021-10-21,Barakaldo
39,133,88,2021-10-21,Bilbao
41,84,88,2021-10-21,Alcobendas
77,76,75,2021-10-21,Mostoles
65,122,94,2021-10-20,Barakaldo
47,63,55,2021-10-20,Bilbao
49,86,45,2021-10-20,Alcobendas
56,61,45,2021-10-20,Mostoles
68,122,66,2021-10-19,Barakaldo
31,111,90,2021-10-19,Bilbao
51,131,72,2021-10-19,Alcobendas
77,60,72,2021-10-19,Mostoles
54,112,92,2021-10-18,Barakaldo
41,95,60,2021-10-18,Bilbao
54,137,42,2021-10-18,Alcobendas
30,75,86,2021-10-18,Mostoles
50,81,40,2021-10-17,Barakaldo
77,90,73,2021-10-17,Bilbao
35,130,90,2021-10-17,Alcobendas
33,105,88,2021-10-17,Mostoles
67,77,86,2021-10-16,Barakaldo
45,91,89,2021-10-16,Bilbao
74,96,40,2021-10-16,Alcobendas
60,87,50,2021-10-16,Mostoles
38,123,94,2021-10-15,Barakaldo
43,77,77,2021-10-15,Bilbao
60,61,75,2021-10-15,Alcobendas
39,79,43,2021-10-15,Mostoles
50,127,46,2021-10-14,Barakaldo
72,63,82,2021-10-14,Bilbao
64,122,98,2021-10-14,Alcobendas
77,126,74,2021-10-14,Mostoles
38,81,53,2021-10-13,Barakaldo
68,87,54,2021-10-13,Bilbao
78,62,82,2021-10-13,Alcobendas
70,126,67,2021-10-13,Mostoles
57,89,77,2021-10-12,Barakaldo
35,64,61,2021-10-12,Bilbao
46,94,59,2021-10-12,Alcobendas
66,83,89,2021-10-12,Mostoles
58,130,93,2021-10-11,Barakaldo
32,78,84,2021-10-11,Bilbao
59,76,95,2021-10-11,Alcobendas
50,105,68,2021-10-11,Mostoles
48,60,97,2021-10-10,Barakaldo
54,75,99,2021-10-10,Bilbao
69,71,46,2021-10-10,Alcobendas
72,83,47,2021-10-10,Mostoles
70,111,98,2021-10-09,Barakaldo
52,75,89,2021-10-09,Bilbao
56,98,64,2021-10-09,Alcobendas
55,64,73,2021-10-09,Mostoles
57,135,95,2021-10-08,Barakaldo
74,135,73,2021-10-08,Bilbao
43,139,95,2021-10-08,Alcobendas
43,108,70,2021-10-08,Mostoles
39,64,84,2021-10-07,Barakaldo
54,130,86,2021-10-07,Bilbao
52,91,95,2021-10-07,Alcobendas
56,62,60,2021-10-07,Mostoles
40,80,68,2021-10-06,Barakaldo
54,107,71,2021-10-06,Bilbao
51,69,42,2021-10-06,Alcobendas
67,68,75,2021-10-06,Mostoles
41,77,78,2021-10-05,Barakaldo
59,128,47,2021-10-05,Bilbao
34,76,85,2021-10-05,Alcobendas
62,107,68,2021-10-05,Mostoles
51,74,93,2021-10-04,Barakaldo
57,111,41,2021-10-04,Bilbao
76,112,97,2021-10-04,Alcobendas
37,89,73,2021-10-04,Mostoles
72,83,80,2021-10-03,Barakaldo
76,135,69,2021-10-03,Bilbao
46,112,42,2021-10-03,Alcobendas
41,80,49,2021-10-03,Mostoles
43,93,97,2021-10-02,Barakaldo
38,86,71,2021-10-02,Bilbao
46,116,74,2021-10-02,Alcobendas
77,139,81,2021-10-02,Mostoles
72,65,63,2021-10-01,Barakaldo
69,86,58,2021-10-01,Bilbao
31,117,47,2021-10-01,Alcobendas
56,124,96,2021-10-01,Mostoles
52,96,45,2021-09-30,Barakaldo
39,130,63,2021-09-30,Bilbao
63,79,75,2021-09-30,Alcobendas
50,66,98,2021-09-30,Mostoles
53,83,63,2021-09-29,Barakaldo
54,93,45,2021-09-29,Bilbao
53,90,59,2021-09-29,Alcobendas
68,132,65,2021-09-29,Mostoles
52,136,59,2021-09-28,Barakaldo
59,98,51,2021-09-28,Bilbao
54,103,76,2021-09-28,Alcobendas
71,122,82,2021-09-28,Mostoles
54,92,60,2021-09-27,Barakaldo
53,64,80,2021-09-27,Bilbao
53,70,76,2021-09-27,Alcobendas
57,108,65,2021-09-27,Mostoles
50,89,67,2021-09-26,Barakaldo
68,70,97,2021-09-26,Bilbao
59,66,54,2021-09-26,Alcobendas
77,130,94,2021-09-26,Mostoles
77,131,62,2021-09-25,Barakaldo
49,71,46,2021-09-25,Bilbao
30,60,71,2021-09-25,Alcobendas
45,65,40,2021-09-25,Mostoles
76,110,63,2021-09-24,Barakaldo
52,108,81,2021-09-24,Bilbao
53,84,89,2021-09-24,Alcobendas
66,110,71,2021-09-24,Mostoles
78,119,89,2021-09-23,Barakaldo
67,60,86,2021-09-23,Bilbao
46,131,83,2021-09-23,Alcobendas
45,127,64,2021-09-23,Mostoles
42,118,48,2021-09-22,Barakaldo
34,61,49,2021-09-22,Bilbao
48,113,50,2021-09-22,Alcobendas
45,90,70,2021-09-22,Mostoles
37,65,96,2021-09-21,Barakaldo
58,75,48,2021-09-21,Bilbao
72,130,80,2021-09-21,Alcobendas
46,69,63,2021-09-21,Mostoles
64,76,80,2021-09-20,Barakaldo
32,85,46,2021-09-20,Bilbao
57,124,59,2021-09-20,Alcobendas
34,113,79,2021-09-20,Mostoles
57,74,71,2021-09-19,Barakaldo
74,122,91,2021-09-19,Bilbao
64,128,58,2021-09-19,Alcobendas
70,100,96,2021-09-19,Mostoles
41,65,88,2021-09-18,Barakaldo
56,97,84,2021-09-18,Bilbao
74,117,46,2021-09-18,Alcobendas
65,89,83,2021-09-18,Mostoles
78,126,73,2021-09-17,Barakaldo
58,111,87,2021-09-17,Bilbao
64,90,57,2021-09-17,Alcobendas
40,113,63,2021-09-17,Mostoles
62,70,65,2021-09-16,Barakaldo
34,103,95,2021-09-16,Bilbao
75,125,83,2021-09-16,Alcobendas
51,63,77,2021-09-16,Mostoles
59,65,69,2021-09-15,Barakaldo
66,128,63,2021-09-15,Bilbao
47,139,48,2021-09-15,Alcobendas
46,86,81,2021-09-15,Mostoles
33,85,52,2021-09-14,Barakaldo
72,120,80,2021-09-14,Bilbao
48,123,44,2021-09-14,Alcobendas
31,77,85,2021-09-14,Mostoles
35,73,99,2021-09-13,Barakaldo
63,121,59,2021-09-13,Bilbao
36,108,74,2021-09-13,Alcobendas
46,135,74,2021-09-13,Mostoles
42,131,87,2021-09-12,Barakaldo
58,78,54,2021-09-12,Bilbao
35,60,74,2021-09-12,Alcobendas
73,115,60,2021-09-12,Mostoles
46,120,57,2021-09-11,Barakaldo
69,120,41,2021-09-11,Bilbao
65,79,95,2021-09-11,Alcobendas
38,85,49,2021-09-11,Mostoles
37,137,51,2021-09-10,Barakaldo
39,132,94,2021-09-10,Bilbao
38,74,88,2021-09-10,Alcobendas
63,134,90,2021-09-10,Mostoles
46,127,56,2021-09-09,Barakaldo
67,134,85,2021-09-09,Bilbao
42,72,72,2021-09-09,Alcobendas
33,94,61,2021-09-09,Mostoles
56,93,60,2021-09-08,Barakaldo
38,111,58,2021-09-08,Bilbao
73,99,40,2021-09-08,Alcobendas
61,93,42,2021-09-08,Mostoles
45,126,93,2021-09-07,Barakaldo
35,136,54,2021-09-07,Bilbao
56,130,54,2021-09-07,Alcobendas
31,69,83,2021-09-07,Mostoles
34,123,51,2021-09-06,Barakaldo
73,76,76,2021-09-06,Bilbao
46,100,66,2021-09-06,Alcobendas
65,64,46,2021-09-06,Mostoles
48,123,70,2021-09-05,Barakaldo
49,102,86,2021-09-05,Bilbao
43,124,71,2021-09-05,Alcobendas
50,124,61,2021-09-05,Mostoles
37,130,68,2021-09-04,Barakaldo
68,98,84,2021-09-04,Bilbao
55,70,89,2021-09-04,Alcobendas
47,81,42,2021-09-04,Mostoles
37,84,97,2021-09-03,Barakaldo
30,116,79,2021-09-03,Bilbao
48,118,72,2021-09-03,Alcobendas
58,99,46,2021-09-03,Mostoles
37,137,59,2021-09-02,Barakaldo
65,105,84,2021-09-02,Bilbao
63,78,50,2021-09-02,Alcobendas
44,130,87,2021-09-02,Mostoles
64,95,43,2021-09-01,Barakaldo
35,137,63,2021-09-01,Bilbao
34,63,96,2021-09-01,Alcobendas
59,101,87,2021-09-01,Mostoles
76,115,59,2021-08-31,Barakaldo
32,92,70,2021-08-31,Bilbao
71,81,74,2021-08-31,Alcobendas
43,60,68,2021-08-31,Mostoles
57,107,77,2021-08-30,Barakaldo
37,62,77,2021-08-30,Bilbao
51,136,88,2021-08-30,Alcobendas
79,68,94,2021-08-30,Mostoles
33,68,61,2021-08-29,Barakaldo
35,76,80,2021-08-29,Bilbao
76,74,53,2021-08-29,Alcobendas
68,116,62,2021-08-29,Mostoles
65,72,81,2021-08-28,Barakaldo
70,94,57,2021-08-28,Bilbao
76,134,99,2021-08-28,Alcobendas
39,79,85,2021-08-28,Mostoles
70,99,57,2021-08-27,Barakaldo
47,124,78,2021-08-27,Bilbao
41,111,67,2021-08-27,Alcobendas
62,90,77,2021-08-27,Mostoles
68,63,51,2021-08-26,Barakaldo
74,110,76,2021-08-26,Bilbao
42,80,96,2021-08-26,Alcobendas
30,100,71,2021-08-26,Mostoles
65,106,40,2021-08-25,Barakaldo
73,114,65,2021-08-25,Bilbao
35,112,57,2021-08-25,Alcobendas
55,66,91,2021-08-25,Mostoles
41,100,79,2021-08-24,Barakaldo
73,125,64,2021-08-24,Bilbao
36,111,75,2021-08-24,Alcobendas
50,103,92,2021-08-24,Mostoles
45,106,45,2021-08-23,Barakaldo
33,123,60,2021-08-23,Bilbao
44,131,87,2021-08-23,Alcobendas
77,92,74,2021-08-23,Mostoles
34,123,94,2021-08-22,Barakaldo
60,101,76,2021-08-22,Bilbao
59,121,45,2021-08-22,Alcobendas
78,61,79,2021-08-22,Mostoles
41,82,87,2021-08-21,Barakaldo
60,99,91,2021-08-21,Bilbao
48,123,54,2021-08-21,Alcobendas
64,80,83,2021-08-21,Mostoles
43,86,77,2021-08-20,Barakaldo
50,90,99,2021-08-20,Bilbao
31,108,45,2021-08-20,Alcobendas
74,62,65,2021-08-20,Mostoles
78,129,63,2021-08-19,Barakaldo
62,125,83,2021-08-19,Bilbao
38,98,76,2021-08-19,Alcobendas
63,127,60,2021-08-19,Mostoles
54,118,98,2021-08-18,Barakaldo
53,101,63,2021-08-18,Bilbao
43,131,91,2021-08-18,Alcobendas
32,118,52,2021-08-18,Mostoles
71,93,42,2021-08-17,Barakaldo
46,108,80,2021-08-17,Bilbao
74,69,91,2021-08-17,Alcobendas
49,85,48,2021-08-17,Mostoles
49,110,58,2021-08-16,Barakaldo
58,114,62,2021-08-16,Bilbao
55,73,50,2021-08-16,Alcobendas
52,71,99,2021-08-16,Mostoles
39,99,89,2021-08-15,Barakaldo
51,97,70,2021-08-15,Bilbao
50,85,75,2021-08-15,Alcobendas
70,116,76,2021-08-15,Mostoles
44,70,73,2021-08-14,Barakaldo
75,136,65,2021-08-14,Bilbao
76,62,68,2021-08-14,Alcobendas
43,69,50,2021-08-14,Mostoles
43,73,92,2021-08-13,Barakaldo
48,108,48,2021-08-13,Bilbao
49,116,86,2021-08-13,Alcobendas
70,119,57,2021-08-13,Mostoles
49,110,95,2021-08-12,Barakaldo
79,133,45,2021-08-12,Bilbao
53,84,51,2021-08-12,Alcobendas
71,73,72,2021-08-12,Mostoles
57,108,67,2021-08-11,Barakaldo
42,65,63,2021-08-11,Bilbao
43,74,58,2021-08-11,Alcobendas
49,82,86,2021-08-11,Mostoles
36,78,56,2021-08-10,Barakaldo
70,77,97,2021-08-10,Bilbao
69,114,99,2021-08-10,Alcobendas
51,123,86,2021-08-10,Mostoles
65,89,58,2021-08-09,Barakaldo
75,98,91,2021-08-09,Bilbao
65,78,96,2021-08-09,Alcobendas
54,78,47,2021-08-09,Mostoles
68,132,91,2021-08-08,Barakaldo
69,137,47,2021-08-08,Bilbao
51,108,91,2021-08-08,Alcobendas
71,73,40,2021-08-08,Mostoles
61,133,94,2021-08-07,Barakaldo
62,99,91,2021-08-07,Bilbao
55,125,78,2021-08-07,Alcobendas
58,75,95,2021-08-07,Mostoles
38,109,69,2021-08-06,Barakaldo
32,67,48,2021-08-06,Bilbao
42,110,81,2021-08-06,Alcobendas
70,82,60,2021-08-06,Mostoles
58,93,82,2021-08-05,Barakaldo
58,64,47,2021-08-05,Bilbao
37,112,59,2021-08-05,Alcobendas
63,76,93,2021-08-05,Mostoles
52,64,51,2021-08-04,Barakaldo
60,96,61,2021-08-04,Bilbao
78,103,96,2021-08-04,Alcobendas
31,65,44,2021-08-04,Mostoles
64,72,56,2021-08-03,Barakaldo
69,70,86,2021-08-03,Bilbao
35,91,77,2021-08-03,Alcobendas
34,87,48,2021-08-03,Mostoles
35,98,65,2021-08-02,Barakaldo
79,123,78,2021-08-02,Bilbao
50,68,61,2021-08-02,Alcobendas
40,76,46,2021-08-02,Mostoles
53,139,55,2021-08-01,Barakaldo
75,123,76,2021-08-01,Bilbao
68,117,73,2021-08-01,Alcobendas
55,86,43,2021-08-01,Mostoles
64,99,51,2021-07-31,Barakaldo
71,116,77,2021-07-31,Bilbao
66,63,69,2021-07-31,Alcobendas
57,124,87,2021-07-31,Mostoles
73,84,50,2021-07-30,Barakaldo
52,124,86,2021-07-30,Bilbao
58,89,56,2021-07-30,Alcobendas
46,132,84,2021-07-30,Mostoles
76,126,83,2021-07-29,Barakaldo
79,91,40,2021-07-29,Bilbao
44,62,54,2021-07-29,Alcobendas
70,134,54,2021-07-29,Mostoles
52,104,66,2021-07-28,Barakaldo
34,78,53,2021-07-28,Bilbao
68,78,91,2021-07-28,Alcobendas
49,112,74,2021-07-28,Mostoles
79,90,68,2021-07-27,Barakaldo
54,115,85,2021-07-27,Bilbao
44,110,69,2021-07-27,Alcobendas
60,106,93,2021-07-27,Mostoles
65,102,52,2021-07-26,Barakaldo
30,92,80,2021-07-26,Bilbao
68,96,49,2021-07-26,Alcobendas
30,104,97,2021-07-26,Mostoles
54,95,66,2021-07-25,Barakaldo
37,133,67,2021-07-25,Bilbao
34,128,76,2021-07-25,Alcobendas
32,109,42,2021-07-25,Mostoles
72,97,51,2021-07-24,Barakaldo
53,100,88,2021-07-24,Bilbao
54,122,64,2021-07-24,Alcobendas
71,114,88,2021-07-24,Mostoles
66,105,85,2021-07-23,Barakaldo
33,130,84,2021-07-23,Bilbao
68,105,67,2021-07-23,Alcobendas
75,86,61,2021-07-23,Mostoles
46,135,80,2021-07-22,Barakaldo
32,70,45,2021-07-22,Bilbao
53,121,74,2021-07-22,Alcobendas
50,117,85,2021-07-22,Mostoles
58,138,40,2021-07-21,Barakaldo
70,81,54,2021-07-21,Bilbao
71,110,65,2021-07-21,Alcobendas
35,94,66,2021-07-21,Mostoles
75,85,76,2021-07-20,Barakaldo
47,104,81,2021-07-20,Bilbao
76,106,99,2021-07-20,Alcobendas
60,74,53,2021-07-20,Mostoles
60,86,66,2021-07-19,Barakaldo
77,128,81,2021-07-19,Bilbao
56,61,94,2021-07-19,Alcobendas
43,79,57,2021-07-19,Mostoles
41,121,65,2021-07-18,Barakaldo
79,138,40,2021-07-18,Bilbao
66,100,79,2021-07-18,Alcobendas
68,96,99,2021-07-18,Mostoles
73,107,98,2021-07-17,Barakaldo
44,131,73,2021-07-17,Bilbao
41,73,73,2021-07-17,Alcobendas
33,69,92,2021-07-17,Mostoles
66,121,56,2021-07-16,Barakaldo
30,65,54,2021-07-16,Bilbao
66,90,72,2021-07-16,Alcobendas
38,103,88,2021-07-16,Mostoles
32,67,52,2021-07-15,Barakaldo
33,78,61,2021-07-15,Bilbao
72,69,90,2021-07-15,Alcobendas
63,119,51,2021-07-15,Mostoles
71,94,45,2021-07-14,Barakaldo
76,113,54,2021-07-14,Bilbao
40,60,44,2021-07-14,Alcobendas
74,86,42,2021-07-14,Mostoles
30,67,84,2021-07-13,Barakaldo
48,114,73,2021-07-13,Bilbao
55,105,64,2021-07-13,Alcobendas
72,86,95,2021-07-13,Mostoles
36,137,68,2021-07-12,Barakaldo
58,83,56,2021-07-12,Bilbao
72,118,97,2021-07-12,Alcobendas
49,69,98,2021-07-12,Mostoles
53,92,78,2021-07-11,Barakaldo
43,132,65,2021-07-11,Bilbao
65,78,91,2021-07-11,Alcobendas
69,83,64,2021-07-11,Mostoles
40,117,51,2021-07-10,Barakaldo
56,68,92,2021-07-10,Bilbao
30,101,84,2021-07-10,Alcobendas
51,90,69,2021-07-10,Mostoles
59,79,46,2021-07-09,Barakaldo
32,112,52,2021-07-09,Bilbao
74,95,87,2021-07-09,Alcobendas
75,85,45,2021-07-09,Mostoles
61,98,52,2021-07-08,Barakaldo
65,61,69,2021-07-08,Bilbao
55,60,59,2021-07-08,Alcobendas
37,116,50,2021-07-08,Mostoles
67,139,53,2021-07-07,Barakaldo
49,136,71,2021-07-07,Bilbao
77,63,55,2021-07-07,Alcobendas
73,63,43,2021-07-07,Mostoles
46,67,87,2021-07-06,Barakaldo
79,78,96,2021-07-06,Bilbao
36,97,86,2021-07-06,Alcobendas
47,125,88,2021-07-06,Mostoles
31,138,83,2021-07-05,Barakaldo
68,93,91,2021-07-05,Bilbao
55,101,95,2021-07-05,Alcobendas
39,62,42,2021-07-05,Mostoles
58,62,49,2021-07-04,Barakaldo
79,119,84,2021-07-04,Bilbao
46,62,65,2021-07-04,Alcobendas
64,87,80,2021-07-04,Mostoles
52,112,73,2021-07-03,Barakaldo
69,105,52,2021-07-03,Bilbao
51,77,74,2021-07-03,Alcobendas
46,60,95,2021-07-03,Mostoles
41,106,79,2021-07-02,Barakaldo
70,122,53,2021-07-02,Bilbao
48,131,92,2021-07-02,Alcobendas
44,99,87,2021-07-02,Mostoles
51,99,85,2021-07-01,Barakaldo
41,85,84,2021-07-01,Bilbao
36,103,61,2021-07-01,Alcobendas
39,100,88,2021-07-01,Mostoles
38,124,78,2021-06-30,Barakaldo
37,101,70,2021-06-30,Bilbao
45,72,46,2021-06-30,Alcobendas
35,124,41,2021-06-30,Mostoles
65,67,71,2021-06-29,Barakaldo
45,128,93,2021-06-29,Bilbao
36,110,40,2021-06-29,Alcobendas
50,96,42,2021-06-29,Mostoles
58,64,55,2021-06-28,Barakaldo
42,77,91,2021-06-28,Bilbao
66,80,77,2021-06-28,Alcobendas
39,135,65,2021-06-28,Mostoles
74,96,46,2021-06-27,Barakaldo
40,128,94,2021-06-27,Bilbao
33,122,53,2021-06-27,Alcobendas
37,85,94,2021-06-27,Mostoles
71,131,96,2021-06-26,Barakaldo
30,64,96,2021-06-26,Bilbao
50,73,97,2021-06-26,Alcobendas
77,104,55,2021-06-26,Mostoles
64,77,76,2021-06-25,Barakaldo
60,99,74,2021-06-25,Bilbao
79,104,98,2021-06-25,Alcobendas
73,114,89,2021-06-25,Mostoles
59,118,89,2021-06-24,Barakaldo
31,138,44,2021-06-24,Bilbao
69,61,69,2021-06-24,Alcobendas
37,101,52,2021-06-24,Mostoles
75,62,51,2021-06-23,Barakaldo
49,128,50,2021-06-23,Bilbao
44,78,75,2021-06-23,Alcobendas
39,91,70,2021-06-23,Mostoles
43,74,60,2021-06-22,Barakaldo
72,87,68,2021-06-22,Bilbao
70,86,57,2021-06-22,Alcobendas
63,81,43,2021-06-22,Mostoles
73,96,90,2021-06-21,Barakaldo
36,91,46,2021-06-21,Bilbao
41,81,90,2021-06-21,Alcobendas
50,76,54,2021-06-21,Mostoles
55,77,65,2021-06-20,Barakaldo
73,130,45,2021-06-20,Bilbao
66,92,63,2021-06-20,Alcobendas
43,72,60,2021-06-20,Mostoles
75,74,49,2021-06-19,Barakaldo
65,88,49,2021-06-19,Bilbao
75,101,63,2021-06-19,Alcobendas
